raw_person_id,raw_name,normalized_name,canonical_key,suggested_canonical_name,mention_letters_count,sender_letters_count,recipient_letters_count,action,canonical_name_override,notes
5241,George Franklin] Townes,george franklin townes,george_franklin_townes,George Franklin] Townes,1,0,0,review,,
2276,George Gliddon,george gliddon,george_gliddon,George] Gliddon,1,0,0,review,,
3244,George Gordon] Meade,george gordon meade,george_gordon_meade,George Gordon] Meade,1,0,0,review,,
2931,George H. Pendleton,george h pendleton,george_h_pendleton,George H.] Pendleton,1,0,0,review,,
4961,George H.] Pendleton,george h pendleton,george_h_pendleton,George H.] Pendleton,1,0,0,review,,
1622,George McDuffie,george mcduffie,george_mcduffie,[George] McDuffie,2,0,0,review,,
3442,George Town,george town,george_town,George Town,1,0,0,review,,
2522,George Washington Dargan,george washington dargan,george_washington_dargan,George Washington] Dargan,2,0,0,review,,
4524,George Washington] Dargan,george washington dargan,george_washington_dargan,George Washington] Dargan,2,0,0,review,,
1903,George Wells,george wells,george_wells,George Wells &,5,0,0,review,,
3100,George Wells &,george wells,george_wells,George Wells &,1,0,0,review,,
5274,George Wells & Ds,george wells  ds,george_wells__ds,George Wells & Ds,1,0,0,review,,
2417,George.,george,george,George.,1,0,0,review,,
4258,George] Gliddon,george gliddon,george_gliddon,George] Gliddon,1,0,0,review,,
4473,George] McDuffie,george mcduffie,george_mcduffie,[George] McDuffie,1,0,0,review,,
3494,Georgia Sperman,georgia sperman,georgia_sperman,Georgia Sperman,1,0,0,review,,
1994,Gibbes,gibbes,gibbes,Gibbes,9,0,0,review,,
2879,Gibbon,gibbon,gibbon,Gibbon,1,0,0,review,,
1827,Gibbs,gibbs,gibbs,Gibbs,4,0,0,review,,
2856,Gibson,gibson,gibson,Gibson,1,0,0,review,,
4533,Gift,gift,gift,Gift,1,0,0,review,,
3080,Gill,gill,gill,Gill,1,0,0,review,,
3045,Gill Watson,gill watson,gill_watson,Gill Watson,1,0,0,review,,
2665,Gillison,gillison,gillison,Gillison,1,0,0,review,,
2176,Gilmore,gilmore,gilmore,Gilmore,3,0,0,review,,
2188,Gilmore Simms,gilmore simms,gilmore_simms,Gilmore Simms &,6,0,0,review,,
5398,Gilmore Simms &,gilmore simms,gilmore_simms,Gilmore Simms &,1,0,0,review,,
3174,Gilreath,gilreath,gilreath,Gilreath,1,0,0,review,,
2703,Gilreathes,gilreathes,gilreathes,Gilreathes,1,0,0,review,,
3140,Gilreaths,gilreaths,gilreaths,Gilreaths,1,0,0,review,,
3023,Gist,gist,gist,Gist,2,0,0,review,,
3136,Gladden,gladden,gladden,Gladden,2,0,0,review,,
3252,Gladden the Bursar,gladden the bursar,gladden_the_bursar,Gladden the Bursar,1,0,0,review,,
2119,Glencoe,glencoe,glencoe,Glencoe,7,0,0,review,,
3159,Gliddon,gliddon,gliddon,Gliddon,1,0,0,review,,
2052,Glover,glover,glover,Glover,7,0,0,review,,
1684,God,god,god,God,13,0,0,review,,
2872,Golding,golding,golding,Golding,1,0,0,review,,
2521,Goldsmith,goldsmith,goldsmith,Goldsmith,2,0,0,review,,
2727,Goodlett,goodlett,goodlett,Goodlett,10,0,0,review,,
2152,Goodletts,goodletts,goodletts,Goodletts,2,0,0,review,,
3242,Goodnight,goodnight,goodnight,Goodnight,1,0,0,review,,
1828,Goodwin,goodwin,goodwin,Goodwin,5,0,0,review,,
2619,Goodwyn,goodwyn,goodwyn,Goodwyn,4,0,0,review,,
3373,Gordon Pool,gordon pool,gordon_pool,Gordon Pool,1,0,0,review,,
2725,Gourdin,gourdin,gourdin,Gourdin,1,0,0,review,,
1542,Governor Hampton,governor hampton,governor_hampton,Governor Hampton,0,0,1,review,,
1194,Governor Pickens,governor pickens,governor_pickens,Governor Pickens,0,0,2,review,,
2416,Governors,governors,governors,Governors,4,0,0,review,,
2776,Gowen,gowen,gowen,Gowen,1,0,0,review,,
3276,Gowens,gowens,gowens,Gowens,1,0,0,review,,
2891,Gower,gower,gower,Gower,1,0,0,review,,
2070,Grady,grady,grady,Grady,6,0,0,review,,
1722,Graham,graham,graham,Graham,11,0,0,review,,
2257,Grahamville,grahamville,grahamville,Grahamville,4,0,0,review,,
2603,Grandchildren,grandchildren,grandchildren,Grandchildren,1,0,0,review,,
2308,Grandma,grandma,grandma,Grandma,11,0,0,review,,
1953,Grant,grant,grant,Grant,2,0,0,review,,
3294,Grayson,grayson,grayson,Grayson,1,0,0,review,,
2019,Grecian Temple,grecian temple,grecian_temple,Grecian Temple,1,0,0,review,,
1644,Green,green,green,Green,18,0,0,review,,
2393,Greene,greene,greene,Greene,1,0,0,review,,
2796,Greenes,greenes,greenes,Greenes,1,0,0,review,,
2968,Greenfield,greenfield,greenfield,Greenfield,2,0,0,review,,
1833,Greens,greens,greens,Greens,4,0,0,review,,
2160,Greenville,greenville,greenville,Greenville,11,0,0,review,,
2542,Greenville C.H.,greenville ch,greenville_ch,Greenville C.H.,1,0,0,review,,
5463,Greenville Court,greenville court,greenville_court,Greenville Court,1,0,0,review,,
4715,Greenville Dist,greenville dist,greenville_dist,Greenville Dist,1,0,0,review,,
5394,Greenvilleto Asheville,greenvilleto asheville,greenvilleto_asheville,Greenvilleto Asheville,1,0,0,review,,
2937,Greenwood,greenwood,greenwood,Greenwood,1,0,0,review,,
3481,Gregg,gregg,gregg,Gregg,1,0,0,review,,
2562,Greggs Regiment,greggs regiment,greggs_regiment,Greggs Regiment,1,0,0,review,,
3044,Gridley,gridley,gridley,Gridley,1,0,0,review,,
2441,Griffin,griffin,griffin,Griffin,4,0,0,review,,
3488,Griffins,griffins,griffins,Griffins,1,0,0,review,,
3046,Grimball,grimball,grimball,Grimball,1,0,0,review,,
2662,Grisham,grisham,grisham,Grisham,3,0,0,review,,
2193,Gue,gue,gue,Gue,1,0,0,review,,
2040,Guignards,guignards,guignards,Guignards,1,0,0,review,,
2551,Gus Hoke,gus hoke,gus_hoke,Gus Hoke,1,0,0,review,,
5395,H,h,h,H,1,0,0,review,,
2299,H. Thurston,h thurston,h_thurston,H. Thurston,1,0,0,review,,
1782,H. White,h white,h_white,H. White,1,0,0,review,,
3149,Ha,ha,ha,Ha,1,0,0,review,,
2261,Hagood,hagood,hagood,Hagood,2,0,0,review,,
3963,Hallie C.  Your,hallie c your,hallie_c_your,Hallie C.  Your,1,0,0,review,,
1992,Hallie C. Your,hallie c your,hallie_c_your,Hallie C.  Your,1,0,0,review,,
2637,Hamilton,hamilton,hamilton,Hamilton,11,0,0,review,,
1689,Hamlin,hamlin,hamlin,Hamlin,1,0,0,review,,
2486,Hamlin Beattie,hamlin beattie,hamlin_beattie,Hamlin Beattie,4,0,0,review,,
2024,Hamlin Beatty,hamlin beatty,hamlin_beatty,Hamlin Beatty,1,0,0,review,,
1670,Hammerscolds,hammerscolds,hammerscolds,Hammerscolds,1,0,0,review,,
3375,Hammett,hammett,hammett,Hammett,1,0,0,review,,
2203,Hammond,hammond,hammond,& Hammond,14,0,0,review,,
5372,Hammond &c.,hammond c,hammond_c,Hammond &c.,1,0,0,review,,
2862,Hammonds,hammonds,hammonds,Hammonds,1,0,0,review,,
1707,Hampton,hampton,hampton,Hampton,34,0,0,review,,
5137,Happen,happen,happen,Happen,1,0,0,review,,
3093,Harleston Read,harleston read,harleston_read,Harleston Read,1,0,0,review,,
3125,Harman,harman,harman,Harman,1,0,0,review,,
2283,Harper,harper,harper,Harper,4,0,0,review,,
2129,Harpers,harpers,harpers,Harpers,1,0,0,review,,
3102,Harpers Ferry,harpers ferry,harpers_ferry,Harpers Ferry,1,0,0,review,,
2131,Harralson,harralson,harralson,Harralson,1,0,0,review,,
3269,Harriet Perry,harriet perry,harriet_perry,Harriet Perry,1,0,0,review,,
2921,Harriet Thurston,harriet thurston,harriet_thurston,Harriet Thurston,1,0,0,review,,
2991,Harriett,harriett,harriett,& Harriett,1,0,0,review,,
3360,Harris,harris,harris,Harris,2,0,0,review,,
2068,Harrison,harrison,harrison,Harrison,18,0,0,review,,
2955,Harrison Jr,harrison jr,harrison_jr,Harrison Jr,1,0,0,review,,
2764,Harrisons,harrisons,harrisons,Harrisons,2,0,0,review,,
2873,Harry,harry,harry,Harry,3,0,0,review,,
2599,Harry Hammond,harry hammond,harry_hammond,Harry] Hammond,1,0,0,review,,
4607,Harry] Hammond,harry hammond,harry_hammond,Harry] Hammond,1,0,0,review,,
2409,Hasan,hasan,hasan,Hasan,1,0,0,review,,
3287,Hasle,hasle,hasle,Hasle,1,0,0,review,,
2254,Hastie,hastie,hastie,Hastie,1,0,0,review,,
2455,Hawkins,hawkins,hawkins,Hawkins,1,0,0,review,,
2543,Hawthorn,hawthorn,hawthorn,Hawthorn,2,0,0,review,,
1735,Hayne,hayne,hayne,Hayne,32,0,0,review,,
3316,Hayne Col,hayne col,hayne_col,Hayne Col,1,0,0,review,,
1518,Hayne Perry,hayne perry,hayne_perry,Hayne Perry,0,0,5,review,,
2422,Hayne Wells,hayne wells,hayne_wells,Hayne Wells,1,0,0,review,,
1686,Haynes,haynes,haynes,Haynes,4,0,0,review,,
3090,Haynsworth,haynsworth,haynsworth,Haynsworth,1,0,0,review,,
2540,Headen,headen,headen,Headen,1,0,0,review,,
5190,Headquarters,headquarters,headquarters,Headquarters,1,0,0,review,,
2369,Heit,heit,heit,Heit,1,0,0,review,,
2478,Helen Harrington,helen harrington,helen_harrington,Helen Harrington,1,0,0,review,,
1599,Henderson,henderson,henderson,Henderson,3,0,0,review,,
1586,Henry,henry,henry,Henry &,19,0,0,review,,
4054,Henry &,henry,henry,Henry &,1,0,0,review,,
3193,Henry Buist,henry buist,henry_buist,Henry Buist,1,0,0,review,,
2269,Henry Cauble,henry cauble,henry_cauble,Henry Cauble,3,0,0,review,,
2774,Henry Clinton,henry clinton,henry_clinton,Henry Clinton,1,0,0,review,,
3347,Henry D. Doyley,henry d doyley,henry_d_doyley,Henry D. Doyley,1,0,0,review,,
3196,Henry Deas Lesesne,henry deas lesesne,henry_deas_lesesne,Henry Deas] Lesesne,1,0,0,review,,
5248,Henry Deas] Lesesne,henry deas lesesne,henry_deas_lesesne,Henry Deas] Lesesne,1,0,0,review,,
2065,Henry Heyward,henry heyward,henry_heyward,Henry Heyward,1,0,0,review,,
2658,Henry L. Pinckney,henry l pinckney,henry_l_pinckney,Henry L. Pinckney,3,0,0,review,,
3374,Henry Pinckney,henry pinckney,henry_pinckney,Henry Pinckney],1,0,0,review,,
3188,Henry Pinckney Hammett,henry pinckney hammett,henry_pinckney_hammett,Henry Pinckney] Hammett  &,1,0,0,review,,
5448,Henry Pinckney],henry pinckney,henry_pinckney,Henry Pinckney],1,0,0,review,,
5240,Henry Pinckney] Hammett  &,henry pinckney hammett,henry_pinckney_hammett,Henry Pinckney] Hammett  &,1,0,0,review,,
2724,Henry Sparnick,henry sparnick,henry_sparnick,Henry] Sparnick,1,0,0,review,,
1672,Henry T. Thompsons,henry t thompsons,henry_t_thompsons,Henry T. Thompsons,1,0,0,review,,
3099,Henry Thompson,henry thompson,henry_thompson,Henry Thompson,1,0,0,review,,
2786,Henry Thurston,henry thurston,henry_thurston,Henry Thurston,1,0,0,review,,
3334,Henry William Garlington,henry william garlington,henry_william_garlington,Henry William] Garlington,1,0,0,review,,
5403,Henry William] Garlington,henry william garlington,henry_william_garlington,Henry William] Garlington,1,0,0,review,,
4742,Henry] Sparnick,henry sparnick,henry_sparnick,Henry] Sparnick,1,0,0,review,,
1954,Herald,herald,herald,Herald,4,0,0,review,,
2214,Herbemont,herbemont,herbemont,Herbemont,3,0,0,review,,
2945,Heretofore,heretofore,heretofore,Heretofore,1,0,0,review,,
1862,Herndon,herndon,herndon,Herndon,20,0,0,review,,
3028,Herrick,herrick,herrick,Herrick,1,0,0,review,,
1637,Hext,hext,hext,Hext,69,0,0,review,,
2874,Hext McCall,hext mccall,hext_mccall,Hext McCall,1,0,0,review,,
2217,Heyward,heyward,heyward,Heyward,2,0,0,review,,
2200,Heywards,heywards,heywards,Heywards,1,0,0,review,,
3272,Hicks,hicks,hicks,Hicks,2,0,0,review,,
3238,Higgins,higgins,higgins,Higgins,1,0,0,review,,
2645,Hill,hill,hill,Hill,2,0,0,review,,
2546,Hillhouse,hillhouse,hillhouse,Hillhouse,1,0,0,review,,
3296,Hobby,hobby,hobby,Hobby,1,0,0,review,,
2285,Hodges,hodges,hodges,Hodges,1,0,0,review,,
2056,Hoke,hoke,hoke,Hoke,8,0,0,review,,
3172,Holbeck,holbeck,holbeck,Holbeck,1,0,0,review,,
2782,Hole,hole,hole,Hole,1,0,0,review,,
2154,Holl,holl,holl,Holl,2,0,0,review,,
3363,Holland,holland,holland,Holland,1,0,0,review,,
2584,Home,home,home,Home,2,0,0,review,,
2517,Homer,homer,homer,Homer,1,0,0,review,,
3166,Homes,homes,homes,Homes,1,0,0,review,,
1528,Hon. J. Izard Middleton,hon j izard middleton,hon_j_izard_middleton,Hon. J. Izard Middleton,0,0,1,review,,
2823,Honea Path,honea path,honea_path,Honea Path,1,0,0,review,,
3336,Hood,hood,hood,Hood,1,0,0,review,,
2117,Hooks,hooks,hooks,Hooks,1,0,0,review,,
2232,Hopkins Williams,hopkins williams,hopkins_williams,Hopkins Williams,1,0,0,review,,
3237,Horn,horn,horn,Horn,1,0,0,review,,
2673,Horton,horton,horton,Horton,1,0,0,review,,
2812,Hough,hough,hough,Hough,1,0,0,review,,
1624,Howard,howard,howard,Howard,4,0,0,review,,
2641,Howell,howell,howell,Howell,1,0,0,review,,
3201,Howlike,howlike,howlike,Howlike,1,0,0,review,,
3391,Hoyt,hoyt,hoyt,Hoyt,1,0,0,review,,
2944,Hubbard,hubbard,hubbard,Hubbard,3,0,0,review,,
2251,Hudson,hudson,hudson,Hudson,1,0,0,review,,
2469,Huger,huger,huger,Huger,6,0,0,review,,
2965,Hughes,hughes,hughes,Hughes,1,0,0,review,,
2302,Hughson,hughson,hughson,Hughson,1,0,0,review,,
1949,Hunt,hunt,hunt,Hunt,4,0,0,review,,
1771,Hunter,hunter,hunter,Hunter,3,0,0,review,,
1770,Hunters,hunters,hunters,Hunters,1,0,0,review,,
1569,Hurrah,hurrah,hurrah,Hurrah,1,0,0,review,,
2170,Husband,husband,husband,Husband,7,0,0,review,,
2977,Hutson,hutson,hutson,Hutson,0,0,0,review,,
5583,I.,i,i,I.,1,0,0,review,,
4645,Ill,ill,ill,Ill,1,0,0,review,,
2806,Ingersoll,ingersoll,ingersoll,Ingersoll,2,0,0,review,,
2014,Ingersolls,ingersolls,ingersolls,Ingersolls,1,0,0,review,,
5284,inkstand ivory,inkstand ivory,inkstand_ivory,inkstand ivory,1,0,0,review,,
2928,Inson,inson,inson,Inson,1,0,0,review,,
4958,inson,inson,inson,Inson,1,0,0,review,,
1885,Intelligencer,intelligencer,intelligencer,Intelligencer,1,0,0,review,,
2028,Ioor,ioor,ioor,Ioor,2,0,0,review,,
1891,Irby,irby,irby,Irby,16,0,0,review,,
2029,Irvin,irvin,irvin,Irvin,2,0,0,review,,
2030,Irvine,irvine,irvine,Irvine,6,0,0,review,,
2245,Irvine Jones,irvine jones,irvine_jones,Irvine Jones,1,0,0,review,,
3036,Irwin,irwin,irwin,Irwin,2,0,0,review,,
3053,Isaac,isaac,isaac,Isaac,2,0,0,review,,
5021,Isaac & William Taylor,isaac  william taylor,isaac__william_taylor,Isaac & William Taylor,1,0,0,review,,
2711,Isaac Bryan,isaac bryan,isaac_bryan,Isaac Bryan,1,0,0,review,,
1612,Isaac Hayne,isaac hayne,isaac_hayne,Isaac Hayne &,32,0,0,review,,
2088,Isaac Hayne &,isaac hayne,isaac_hayne,Isaac Hayne &,3,0,0,review,,
4880,Isaac Hayne & Captain,isaac hayne  captain,isaac_hayne__captain,Isaac Hayne & Captain,1,0,0,review,,
2077,Isaac Hayne.,isaac hayne,isaac_hayne,Isaac Hayne &,1,0,0,review,,
2008,Isaac Henry,isaac henry,isaac_henry,Isaac Henry,1,0,0,review,,
1816,Isaac Holmes,isaac holmes,isaac_holmes,Isaac] Holmes,1,0,0,review,,
2981,Isaac Taylor,isaac taylor,isaac_taylor,Isaac Taylor,1,0,0,review,,
3781,Isaac] Holmes,isaac holmes,isaac_holmes,Isaac] Holmes,1,0,0,review,,
3277,Isaacs,isaacs,isaacs,Isaacs,1,0,0,review,,
2888,Iva Williams,iva williams,iva_williams,Iva Williams,1,0,0,review,,
5285,ivory match box,ivory match box,ivory_match_box,ivory match box,1,0,0,review,,
2880,Izard,izard,izard,Izard,1,0,0,review,,
3368,Izardrequested,izardrequested,izardrequested,Izardrequested,1,0,0,review,,
2708,J. Izard Middleton,j izard middleton,j_izard_middleton,J. Izard Middleton,1,0,0,review,,
2215,J.B. Campbell,jb campbell,jb_campbell,J.B. Campbell,2,0,0,review,,
934,J.H. Hammond,jh hammond,jh_hammond,J.H. Hammond,0,0,1,review,,
3253,J.I. Middleton,ji middleton,ji_middleton,J.I. Middleton,1,0,0,review,,
936,J.L. Orr,jl orr,jl_orr,J.L. Orr,0,0,1,review,,
2087,Jabez J.R. Westcoat,jabez jr westcoat,jabez_jr_westcoat,Jabez J.R. Westcoat,1,0,0,review,,
2372,Jack,jack,jack,Jack,3,0,0,review,,
2375,Jack Jenkins,jack jenkins,jack_jenkins,Jack Jenkins,1,0,0,review,,
2204,Jackson,jackson,jackson,Jackson,8,0,0,review,,
1784,Jacobs,jacobs,jacobs,Jacobs,1,0,0,review,,
1565,James,james,james,James,4,0,0,review,,
3187,James B. Campbell,james b campbell,james_b_campbell,James B.] Campbell,1,0,0,review,,
5239,James B.] Campbell,james b campbell,james_b_campbell,James B.] Campbell,1,0,0,review,,
2625,James Benson,james benson,james_benson,James Benson,1,0,0,review,,
1817,James Black,james black,james_black,James] Black,1,0,0,review,,
3061,James Chesnut,james chesnut,james_chesnut,James] Chesnut,1,0,0,review,,
2147,James Cunninghams,james cunninghams,james_cunninghams,James Cunninghams,1,0,0,review,,
1748,James Diament,james diament,james_diament,James Diament,1,0,0,review,,
2686,James Edward Henry,james edward henry,james_edward_henry,James Edward] Henry,1,0,0,review,,
4702,James Edward] Henry,james edward henry,james_edward_henry,James Edward] Henry,1,0,0,review,,
2914,James Farrow,james farrow,james_farrow,James] Farrow,1,0,0,review,,
3366,James Gibbes,james gibbes,james_gibbes,James Gibbes,1,0,0,review,,
2196,James Gibbs,james gibbs,james_gibbs,James Gibbs,1,0,0,review,,
2752,James H. Adams,james h adams,james_h_adams,James H.] Adams,2,0,0,review,,
1933,James H. Irby,james h irby,james_h_irby,James H.] Irby,2,0,0,review,,
3021,James H. Norwood,james h norwood,james_h_norwood,James H.] Norwood,1,0,0,review,,
2927,James H. Rion,james h rion,james_h_rion,James H.] Rion,1,0,0,review,,
4770,James H.] Adams,james h adams,james_h_adams,James H.] Adams,2,0,0,review,,
3902,James H.] Irby,james h irby,james_h_irby,James H.] Irby,1,0,0,review,,
5062,James H.] Norwood,james h norwood,james_h_norwood,James H.] Norwood,1,0,0,review,,
4957,James H.] Rion,james h rion,james_h_rion,James H.] Rion,1,0,0,review,,
2291,James Harrison,james harrison,james_harrison,James Harrison,1,0,0,review,,
3086,James Henley,james henley,james_henley,James Henley,1,0,0,review,,
2986,James Henry Hammond,james henry hammond,james_henry_hammond,James Henry] Hammond,1,0,0,review,,
5026,James Henry] Hammond,james henry hammond,james_henry_hammond,James Henry] Hammond,1,0,0,review,,
3483,James J.,james j,james_j,James J.],1,0,0,review,,
5566,James J.],james j,james_j,James J.],1,0,0,review,,
2004,James L. Orr,james l orr,james_l_orr,James L.] Orr,1,0,0,review,,
2298,James L. Petigrus,james l petigrus,james_l_petigrus,James L.] Petigrus,1,0,0,review,,
3975,James L.] Orr,james l orr,james_l_orr,James L.] Orr,1,0,0,review,,
4281,James L.] Petigrus,james l petigrus,james_l_petigrus,James L.] Petigrus,1,0,0,review,,
2190,James Lawrence Orr,james lawrence orr,james_lawrence_orr,James Lawrence] Orr,2,0,0,review,,
4169,James Lawrence] Orr,james lawrence orr,james_lawrence_orr,James Lawrence] Orr,2,0,0,review,,
1691,James Louis Petigru,james louis petigru,james_louis_petigru,James Louis Petigru,1,0,0,review,,
3651,James Louis] Petigru & Dr.,james louis petigru  dr,james_louis_petigru__dr,James Louis] Petigru & Dr.,1,0,0,review,,
3180,James M. Carlisle,james m carlisle,james_m_carlisle,James M.] Carlisle,1,0,0,review,,
3482,James M. Gadberry,james m gadberry,james_m_gadberry,James M.] Gadberry &,1,0,0,review,,
5231,James M.] Carlisle,james m carlisle,james_m_carlisle,James M.] Carlisle,1,0,0,review,,
5565,James M.] Gadberry &,james m gadberry,james_m_gadberry,James M.] Gadberry &,1,0,0,review,,
2668,James McCullough,james mccullough,james_mccullough,James] McCullough,1,0,0,review,,
1904,James Moore,james moore,james_moore,James Moore,2,0,0,review,,
2943,James Moore Wayne,james moore wayne,james_moore_wayne,James Moore] Wayne,1,0,0,review,,
4978,James Moore] Wayne,james moore wayne,james_moore_wayne,James Moore] Wayne,1,0,0,review,,
3436,James OHanlon,james ohanlon,james_ohanlon,James] OHanlon,2,0,0,review,,
3226,James OHanlons,james ohanlons,james_ohanlons,James]  OHanlons,1,0,0,review,,
3117,James Parsons Carroll,james parsons carroll,james_parsons_carroll,James Parsons] Carroll,1,0,0,review,,
5167,James Parsons] Carroll,james parsons carroll,james_parsons_carroll,James Parsons] Carroll,1,0,0,review,,
1990,James Perrin,james perrin,james_perrin,James Perrin,1,0,0,review,,
3332,James Petigru Boyce,james petigru boyce,james_petigru_boyce,James Petigru] Boyce,1,0,0,review,,
5401,James Petigru] Boyce,james petigru boyce,james_petigru_boyce,James Petigru] Boyce,1,0,0,review,,
3191,James Simmons,james simmons,james_simmons,James] Simmons,1,0,0,review,,
2318,James Simons,james simons,james_simons,James Simons,3,0,0,review,,
2771,James Smith Rhett,james smith rhett,james_smith_rhett,James Smith] Rhett,1,0,0,review,,
4791,James Smith] Rhett,james smith rhett,james_smith_rhett,James Smith] Rhett,1,0,0,review,,
3060,James Washington,james washington,james_washington,James Washington,1,0,0,review,,
5282,James]  OHanlons,james ohanlons,james_ohanlons,James]  OHanlons,1,0,0,review,,
3782,James] Black,james black,james_black,James] Black,1,0,0,review,,
5104,James] Chesnut,james chesnut,james_chesnut,James] Chesnut,1,0,0,review,,
4944,James] Farrow,james farrow,james_farrow,James] Farrow,1,0,0,review,,
4682,James] McCullough,james mccullough,james_mccullough,James] McCullough,1,0,0,review,,
5517,James] OHanlon,james ohanlon,james_ohanlon,James] OHanlon,2,0,0,review,,
5243,James] Simmons,james simmons,james_simmons,James] Simmons,1,0,0,review,,
3250,Jane,jane,jane,Jane,1,0,0,review,,
3120,Jane Adams,jane adams,jane_adams,Jane Adams,1,0,0,review,,
3171,Jane Walker,jane walker,jane_walker,Jane Walker,1,0,0,review,,
2738,Jann[e]y,janney,janney,Jann[e]y,1,0,0,review,,
1706,Janney,janney,janney,Jann[e]y,34,0,0,review,,
1888,Janneys,janneys,janneys,Janneys,12,0,0,review,,
2510,Janneys Hotel,janneys hotel,janneys_hotel,Janneys Hotel,3,0,0,review,,
1857,Janneys House,janneys house,janneys_house,Janneys House,2,0,0,review,,
2978,Jas,jas,jas,Jas,1,0,0,review,,
3072,Jeff Arnold,jeff arnold,jeff_arnold,Jeff Arnold,1,0,0,review,,
2050,Jeff Davis,jeff davis,jeff_davis,Jeff Davis,1,0,0,review,,
1863,Jenkins,jenkins,jenkins,Jenkins,2,0,0,review,,
1789,Jenkins Hammond,jenkins hammond,jenkins_hammond,Jenkins Hammond,1,0,0,review,,
2479,Jennie,jennie,jennie,Jennie,1,0,0,review,,
2743,Jennie Carson,jennie carson,jennie_carson,Jennie Carson,1,0,0,review,,
2715,Jennings,jennings,jennings,Jennings,1,0,0,review,,
2870,Jennings Goodlett,jennings goodlett,jennings_goodlett,Jennings Goodlett,1,0,0,review,,
4896,Jennings Goodlett &c.,jennings goodlett c,jennings_goodlett_c,Jennings Goodlett &c.,1,0,0,review,,
2866,Jerry,jerry,jerry,Jerry,1,0,0,review,,
2649,Jesse R. Gary,jesse r gary,jesse_r_gary,Jesse R. Gary,1,0,0,review,,
3068,Jesse Westmoreland,jesse westmoreland,jesse_westmoreland,Jesse Westmoreland,1,0,0,review,,
1983,Jesse Youngs,jesse youngs,jesse_youngs,Jesse Youngs,1,0,0,review,,
1766,Jim,jim,jim,Jim,19,0,0,review,,
2433,Jim Mays,jim mays,jim_mays,Jim Mays,1,0,0,review,,
3067,Jim McDaniel,jim mcdaniel,jim_mcdaniel,Jim McDaniel,1,0,0,review,,
2636,Jim Moore,jim moore,jim_moore,Jim Moore,6,0,0,review,,
2366,Jimmy,jimmy,jimmy,Jimmy,1,0,0,review,,
3064,Jinny Lind,jinny lind,jinny_lind,Jinny Lind,1,0,0,review,,
1978,Jno,jno,jno,Jno,6,0,0,review,,
3331,Jno Charles,jno charles,jno_charles,Jno Charles,1,0,0,review,,
2331,Jno Ferguson,jno ferguson,jno_ferguson,Jno Ferguson,1,0,0,review,,
1671,Jno Preston,jno preston,jno_preston,Jno Preston,1,0,0,review,,
1927,Jno Prestons,jno prestons,jno_prestons,Jno Prestons,1,0,0,review,,
3340,Jno S. Preston,jno s preston,jno_s_preston,Jno S. Preston,1,0,0,review,,
2731,Joab,joab,joab,Joab,1,0,0,review,,
2408,Joab Mauldin,joab mauldin,joab_mauldin,Joab Mauldin,2,0,0,review,,
2618,Joab Mauldins,joab mauldins,joab_mauldins,Joab Mauldins,3,0,0,review,,
2999,Joe,joe,joe,Joe,1,0,0,review,,
1977,Joe Ferguson,joe ferguson,joe_ferguson,Joe Ferguson,1,0,0,review,,
2851,Joe Longs,joe longs,joe_longs,Joe Longs,1,0,0,review,,
3444,Joe McCullough,joe mccullough,joe_mccullough,Joe McCullough,1,0,0,review,,
1980,Joel Ketchum,joel ketchum,joel_ketchum,Joel Ketchum,1,0,0,review,,
2137,Joel Roberts Poinsett,joel roberts poinsett,joel_roberts_poinsett,{Joel Roberts] Poinsett,1,0,0,review,,
1781,John,john,john,John,23,0,0,review,,
4900,John & Harry,john  harry,john__harry,John & Harry,1,0,0,review,,
5125,John & Prince,john  prince,john__prince,John & Prince,1,0,0,review,,
3175,John A. Inglis,john a inglis,john_a_inglis,John A. Inglis,1,0,0,review,,
1998,John A. Quitman,john a quitman,john_a_quitman,John A.] Quitman,1,0,0,review,,
3969,John A.] Quitman,john a quitman,john_a_quitman,John A.] Quitman,1,0,0,review,,
1750,John Adams Dix,john adams dix,john_adams_dix,John Adams] Dix,1,0,0,review,,
3711,John Adams] Dix,john adams dix,john_adams_dix,John Adams] Dix,1,0,0,review,,
3169,John Algernon Sidney,john algernon sidney,john_algernon_sidney,John Algernon Sidney],1,0,0,review,,
5221,John Algernon Sidney],john algernon sidney,john_algernon_sidney,John Algernon Sidney],1,0,0,review,,
2053,John Ashe Alston,john ashe alston,john_ashe_alston,John Ashe Alston,1,0,0,review,,
2941,John Baird,john baird,john_baird,John Baird,1,0,0,review,,
2913,John Baldwin,john baldwin,john_baldwin,John Baldwin,1,0,0,review,,
3303,John Bauskett,john bauskett,john_bauskett,John] Bauskett,1,0,0,review,,
3501,John Bausketts,john bausketts,john_bausketts,John] Bausketts,1,0,0,review,,
2471,John Belton,john belton,john_belton,John Belton],1,0,0,review,,
2427,John Belton],john belton,john_belton,John Belton],1,0,0,review,,
2130,John Bradly,john bradly,john_bradly,John Bradly,1,0,0,review,,
1962,John C.,john c,john_c,John C.,1,0,0,review,,
1560,John C.  Norriss,john c norriss,john_c_norriss,John C.  Norriss&,1,0,0,review,,
3519,John C.  Norriss&,john c norriss,john_c_norriss,John C.  Norriss&,1,0,0,review,,
2000,John C. Calhoun,john c calhoun,john_c_calhoun,[John C.] Calhoun &,2,0,0,review,,
